RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
9,1,4,72204.21415537132,4,1.0,1,1,1.0,22.0,2,4.0
1,1,1,27982.421027634282,34,1.0,1,1,6.0,18.0,2,4.0
1,1,2,76923.19805369312,17,6.0,1,1,,22.0,2,4.0
1,1,3,,37,6.0,1,1,1.0,16.0,2,4.0
1,2,4,0.0,6,,1,1,6.0,16.0,2,4.0
9,1,4,22948.959478141474,6,1.0,1,1,6.0,20.0,2,4.0
1,1,2,,55,,1,1,,20.0,2,4.0
1,2,1,0.0,36,,1,1,,19.0,2,4.0
1,1,4,0.0,6,1.0,1,1,6.0,14.0,2,
2,1,1,48759.63744805595,36,8.0,3,1,1.0,22.0,2,4.0
1,2,3,53948.99559815135,51,7.0,1,1,6.0,18.0,2,4.0
1,1,2,,29,1.0,1,1,6.0,16.0,2,4.0
1,2,2,,17,2.0,1,1,1.0,19.0,2,4.0
9,2,2,15271.069613500433,39,1.0,1,1,1.0,22.0,2,4.0
1,1,3,56865.29823830414,47,1.0,1,1,1.0,22.0,2,4.0
9,2,4,,6,,1,1,5.0,17.0,2,4.0
1,2,2,108996.62924232593,17,,1,1,6.0,1.0,2,4.0
9,1,3,73023.31925292671,5,1.0,1,1,1.0,16.0,2,4.0
1,2,2,13812.049186755597,29,,1,1,1.0,4.0,1,4.0
1,2,4,,6,1.0,1,1,6.0,22.0,2,2.0
1,1,4,,2,3.0,1,1,5.0,18.0,2,2.0
1,2,2,111481.24218350416,17,1.0,1,1,1.0,22.0,2,4.0
1,1,4,20641.62159858448,53,3.0,1,1,1.0,16.0,2,4.0
9,2,3,49483.44198921407,12,1.0,1,1,1.0,19.0,2,4.0
9,2,1,0.0,34,,1,1,6.0,17.0,2,4.0
1,1,3,0.0,47,,1,1,6.0,22.0,2,4.0
1,1,1,132218.7639449729,36,1.0,1,1,1.0,21.0,2,4.0
1,2,3,39513.29752837314,1,1.0,1,1,,5.0,2,4.0
1,2,3,77242.37069876277,37,,1,1,6.0,19.0,2,4.0
8,2,4,32319.391552747275,53,3.0,1,1,1.0,19.0,2,4.0
1,1,1,0.0,36,,1,1,6.0,20.0,2,4.0
1,1,2,140132.72996707296,27,1.0,1,1,1.0,19.0,2,4.0
1,2,3,86871.42823610405,47,,1,1,,21.0,2,4.0
2,2,2,114788.61207092216,18,,1,1,,12.0,2,4.0
1,1,2,0.0,26,,1,1,6.0,2.0,2,4.0
1,1,3,0.0,12,1.0,1,1,,21.0,2,4.0
1,2,2,6199.1669887361495,31,1.0,1,1,1.0,18.0,2,4.0
1,1,4,129036.97311925437,2,,1,1,6.0,20.0,2,4.0
1,2,3,17594.719295246752,37,,1,1,4.0,4.0,2,
1,1,4,147976.2569142032,8,7.0,1,1,1.0,17.0,2,4.0
1,2,4,0.0,2,,1,1,,15.0,2,4.0
1,1,2,48138.42210876827,18,,1,1,2.0,2.0,2,
1,1,2,0.0,26,6.0,1,1,6.0,16.0,2,4.0
1,2,2,,17,1.0,1,1,1.0,21.0,2,4.0
4,2,3,0.0,37,,1,1,6.0,11.0,2,
1,2,3,49367.26380297719,37,,1,1,1.0,19.0,2,4.0
1,1,1,0.0,25,1.0,1,1,1.0,22.0,2,4.0
1,1,3,69344.48226563475,45,1.0,1,1,6.0,21.0,2,4.0
1,1,4,,35,1.0,1,1,1.0,21.0,2,4.0
9,1,2,153821.6174226876,29,1.0,1,1,6.0,20.0,2,4.0
1,2,3,74282.79308076343,24,1.0,1,1,,18.0,2,4.0
1,2,3,0.0,28,,1,1,6.0,21.0,2,4.0
1,1,3,78256.71963975439,21,,1,1,,20.0,2,4.0
9,2,4,0.0,53,2.0,1,1,1.0,21.0,2,4.0
4,2,1,,42,1.0,1,1,4.0,16.0,2,4.0
1,2,2,38331.25064297781,39,,4,2,1.0,17.0,2,4.0
1,1,2,83176.26929897157,26,6.0,1,1,1.0,19.0,2,4.0
1,2,2,21615.57814642244,39,1.0,1,1,3.0,19.0,2,4.0
1,2,1,63345.0916845727,25,1.0,1,1,1.0,12.0,2,4.0
1,2,4,,6,,1,1,6.0,17.0,2,4.0
2,2,3,1134.616618199827,37,,1,1,4.0,16.0,2,4.0
9,1,4,167206.4087801847,6,8.0,1,1,1.0,21.0,2,1.0
1,1,2,0.0,18,,1,1,6.0,19.0,1,2.0
4,1,9,140348.9354256817,72,1.0,1,1,,18.0,2,4.0
8,2,4,99419.73785808554,6,1.0,2,1,6.0,21.0,2,4.0
1,1,3,0.0,45,,1,1,6.0,19.0,2,4.0
1,1,4,137678.0716168765,2,,1,1,,2.0,2,4.0
9,2,1,24386.360027797225,36,1.0,1,1,6.0,4.0,2,4.0
1,2,3,26336.513703294284,47,1.0,1,1,6.0,17.0,2,4.0
1,1,4,82325.29055727576,4,,1,1,6.0,13.0,2,
1,1,4,,35,1.0,1,1,1.0,16.0,2,4.0
1,2,2,,29,,1,1,4.0,17.0,2,4.0
1,2,3,55377.362024965645,40,1.0,1,1,6.0,21.0,1,4.0
1,2,9,0.0,72,,1,1,6.0,1.0,2,4.0
9,2,1,0.0,34,7.0,1,1,1.0,20.0,2,4.0
1,2,2,14623.868727557325,39,,1,1,,17.0,2,2.0
2,1,1,,36,,1,1,6.0,20.0,2,
2,1,2,119644.77845773235,27,1.0,1,1,1.0,22.0,2,4.0
1,2,3,53353.349990266186,13,1.0,1,1,1.0,19.0,2,4.0
8,2,4,,2,1.0,1,1,1.0,19.0,2,4.0
1,1,1,21500.020135157465,25,1.0,1,1,6.0,18.0,2,4.0
4,2,2,20331.24823178064,17,1.0,1,1,1.0,19.0,2,4.0
1,2,2,0.0,39,3.0,1,1,6.0,19.0,2,4.0
1,2,4,1095.7973166951488,6,1.0,1,1,1.0,3.0,2,4.0
1,1,2,67844.29281141385,20,1.0,1,1,1.0,22.0,2,4.0
2,1,4,,6,1.0,1,1,6.0,19.0,2,4.0
1,2,2,,18,,1,1,1.0,8.0,2,
9,1,3,7976.261386345119,45,1.0,1,1,6.0,2.0,2,
1,1,3,0.0,12,1.0,1,1,6.0,22.0,2,4.0
1,2,3,95743.7806070473,24,3.0,1,1,1.0,16.0,2,4.0
1,2,4,74385.7029308708,6,1.0,1,1,1.0,19.0,2,4.0
2,2,3,86578.48379239149,47,2.0,3,1,1.0,17.0,2,4.0
4,1,4,0.0,6,6.0,1,1,1.0,21.0,2,4.0
1,2,4,39182.4201078216,2,,1,1,1.0,21.0,2,4.0
2,1,2,,39,,1,1,,17.0,2,4.0
1,2,3,0.0,13,2.0,1,1,1.0,16.0,2,4.0
1,2,1,0.0,42,,1,1,6.0,20.0,2,4.0
2,1,3,,47,,1,1,1.0,21.0,2,4.0
4,1,4,42957.51236822163,6,1.0,1,1,,19.0,2,
1,2,2,10542.31950480958,29,1.0,1,1,6.0,19.0,2,4.0
1,2,3,0.0,10,1.0,1,1,1.0,21.0,2,4.0
1,1,1,,42,4.0,1,1,6.0,21.0,2,4.0
1,1,2,,39,3.0,1,1,1.0,16.0,2,4.0
1,1,4,171941.29285066522,49,8.0,1,1,1.0,16.0,2,4.0
1,2,4,0.0,6,1.0,1,1,,16.0,2,4.0
1,2,2,21904.23246436398,55,1.0,1,1,5.0,14.0,2,
2,2,4,60305.74734289443,6,1.0,1,1,6.0,21.0,2,4.0
1,1,2,34572.230016590955,18,8.0,1,1,1.0,1.0,2,4.0
9,1,2,6081.451738345182,27,,1,1,4.0,4.0,2,1.0
2,2,1,,36,,1,1,1.0,22.0,2,4.0
1,1,4,184446.3244024999,2,4.0,1,1,6.0,14.0,2,4.0
1,2,4,,6,,1,1,5.0,23.0,2,4.0
8,2,1,49909.53397502806,36,,1,1,6.0,24.0,2,4.0
1,1,3,,5,,1,1,6.0,2.0,2,1.0
1,1,4,94219.95178852713,6,,1,1,,21.0,2,4.0
2,2,4,15709.329145553274,6,1.0,3,1,3.0,21.0,2,4.0
1,1,4,145023.36039275618,6,,1,1,4.0,17.0,2,4.0
1,1,3,,13,,1,1,6.0,10.0,2,4.0
9,2,1,77496.62854744197,36,3.0,1,1,4.0,21.0,2,4.0
1,1,3,41063.9283987634,48,,1,1,2.0,1.0,2,4.0
1,2,4,,6,8.0,1,1,1.0,16.0,2,4.0
1,1,2,0.0,18,1.0,1,1,6.0,19.0,2,4.0
9,2,4,86812.33692009357,6,,1,1,4.0,18.0,2,4.0
1,2,2,,19,,1,1,,16.0,2,4.0
9,2,4,151217.43070421807,53,6.0,1,1,6.0,5.0,2,4.0
1,2,2,0.0,39,,1,1,1.0,15.0,2,4.0
1,2,1,19417.265533360343,36,1.0,1,1,6.0,20.0,2,4.0
1,2,1,61387.90847101043,25,1.0,1,1,,19.0,2,4.0
1,2,3,,12,1.0,1,1,6.0,20.0,2,
1,1,3,34641.107349713144,37,,1,1,,21.0,2,4.0
6,1,3,6768.99139809543,47,,1,1,6.0,22.0,2,
1,2,4,,6,,4,2,6.0,17.0,2,2.0
1,2,3,0.0,47,1.0,1,1,1.0,16.0,2,4.0
1,1,1,59370.54894844102,9,1.0,1,1,4.0,19.0,2,4.0
8,2,3,97313.34125362005,12,,1,1,1.0,19.0,2,4.0
1,2,1,121590.91377247765,34,,1,1,6.0,20.0,1,
1,2,3,166739.35621838988,12,,1,1,1.0,4.0,2,4.0
1,2,3,32119.18186711424,1,1.0,1,1,1.0,19.0,2,4.0
1,2,1,0.0,34,,1,1,6.0,2.0,2,
1,2,3,27050.180285686616,12,1.0,1,1,1.0,19.0,2,4.0
1,2,1,138661.54946275018,44,,1,1,6.0,23.0,2,
1,2,3,39551.3322395756,13,2.0,1,1,6.0,16.0,2,4.0
1,1,4,98831.61221528123,6,,1,1,1.0,14.0,2,4.0
1,2,3,0.0,13,1.0,1,1,1.0,22.0,2,4.0
1,2,4,34433.97976890324,49,1.0,5,2,1.0,21.0,2,4.0
1,2,2,0.0,17,,1,1,,18.0,2,4.0
1,2,2,38615.7376510795,17,1.0,1,1,1.0,18.0,2,4.0
6,2,4,119055.67836612638,6,1.0,1,1,6.0,22.0,2,4.0
1,2,3,125108.36347944554,24,1.0,1,1,5.0,20.0,2,4.0
1,2,2,3098.5616251337706,18,,1,1,1.0,22.0,2,4.0
1,1,1,,42,1.0,1,1,6.0,22.0,2,
1,1,4,,2,3.0,1,1,1.0,22.0,2,
2,2,4,0.0,6,1.0,3,1,1.0,20.0,2,4.0
1,1,3,86239.65388383978,22,,1,1,1.0,16.0,2,4.0
4,1,3,0.0,47,1.0,4,2,6.0,22.0,2,4.0
1,2,3,,48,1.0,1,1,6.0,23.0,2,4.0
1,2,3,,47,1.0,1,1,6.0,16.0,2,4.0
1,2,3,0.0,28,8.0,1,1,1.0,20.0,2,4.0
9,2,4,69071.10587723526,2,1.0,1,1,1.0,21.0,2,4.0
1,2,2,0.0,18,,1,1,5.0,1.0,2,4.0
9,1,1,,36,,1,1,1.0,15.0,2,
1,2,4,0.0,4,,1,1,1.0,17.0,2,4.0
1,1,3,0.0,37,1.0,5,2,6.0,20.0,2,4.0
1,1,3,133651.54797125468,45,1.0,1,1,6.0,16.0,2,4.0
9,2,3,,12,1.0,4,2,6.0,19.0,2,4.0
1,1,1,70270.68354681491,34,,1,1,,14.0,2,4.0
1,1,3,52884.049919447854,37,,1,1,6.0,17.0,2,4.0
1,1,2,52817.64089915341,17,1.0,1,1,1.0,18.0,2,4.0
1,1,2,24908.452423239574,17,1.0,1,1,,20.0,2,4.0
1,1,3,0.0,47,,1,1,1.0,20.0,2,4.0
1,1,3,74270.74941491924,37,,4,2,1.0,16.0,2,
1,2,1,0.0,36,,1,1,,21.0,2,4.0
1,2,3,86447.13221723693,22,1.0,1,1,1.0,19.0,2,4.0
1,2,3,,12,,1,1,,2.0,2,4.0
1,1,1,135933.54644245238,36,2.0,1,1,1.0,1.0,2,4.0
9,1,3,156143.1956142442,48,1.0,1,1,,17.0,2,4.0
1,1,2,82930.70045029055,26,1.0,1,1,6.0,19.0,2,4.0
2,1,2,66039.507687543,17,,1,1,6.0,21.0,2,4.0
