RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
2,2,3,37000.0,28,4.0,1,1,1.0,23.0,2,4.0
1,2,3,23000.0,48,1.0,4,2,1.0,21.0,2,4.0
1,2,2,35600.0,39,1.0,1,1,1.0,18.0,2,4.0
1,1,3,485000.0,12,,1,1,1.0,20.0,1,4.0
1,1,2,51000.0,17,1.0,1,1,1.0,18.0,1,4.0
6,1,3,,51,,1,1,,,2,
1,2,3,31000.0,54,1.0,1,1,1.0,20.0,2,4.0
1,1,1,71000.0,9,1.0,1,1,1.0,20.0,2,4.0
1,2,4,386600.0,56,6.0,1,1,1.0,21.0,1,4.0
1,2,2,45000.0,55,3.0,1,1,1.0,18.0,2,4.0
1,1,2,17600.0,18,,1,1,1.0,14.0,2,2.0
1,1,2,80000.0,26,1.0,1,1,1.0,21.0,2,4.0
1,1,2,56000.0,18,1.0,1,1,1.0,16.0,2,4.0
2,2,2,12100.0,55,3.0,1,1,4.0,24.0,2,2.0
1,2,3,35000.0,10,6.0,1,1,6.0,16.0,2,4.0
1,2,3,25000.0,37,7.0,1,1,1.0,22.0,2,4.0
4,2,4,,2,,1,1,,5.0,2,
1,2,3,,37,,1,1,,4.0,2,
1,2,3,0.0,21,,1,1,1.0,12.0,2,4.0
2,2,3,70000.0,37,4.0,1,1,6.0,21.0,2,4.0
8,1,3,,12,,1,1,,,2,
1,1,1,47000.0,25,1.0,1,1,1.0,16.0,2,4.0
3,1,4,0.0,53,6.0,1,1,2.0,17.0,2,4.0
1,1,3,0.0,47,1.0,5,2,2.0,12.0,2,4.0
2,2,3,32500.0,28,1.0,1,1,1.0,17.0,2,4.0
1,2,1,46600.0,42,1.0,1,1,1.0,21.0,2,4.0
2,2,3,0.0,13,,1,1,6.0,19.0,2,4.0
9,2,3,,48,,1,1,,9.0,2,
9,1,3,72000.0,12,5.0,2,1,1.0,18.0,2,3.0
1,2,3,50000.0,48,1.0,1,1,1.0,21.0,2,4.0
1,2,3,7500.0,48,4.0,1,1,3.0,16.0,1,4.0
2,2,3,20000.0,22,5.0,1,1,1.0,20.0,2,4.0
1,2,3,18000.0,1,1.0,1,1,6.0,18.0,2,4.0
9,1,4,105000.0,6,,1,1,1.0,16.0,1,4.0
2,2,9,,72,,2,1,,4.0,2,
3,1,4,36600.0,16,1.0,1,1,6.0,16.0,2,4.0
9,2,3,65000.0,5,1.0,1,1,1.0,24.0,2,4.0
1,2,3,0.0,13,,1,1,6.0,19.0,2,4.0
1,1,2,100000.0,17,2.0,1,1,1.0,20.0,2,4.0
1,1,3,60000.0,13,1.0,1,1,1.0,21.0,2,4.0
1,2,3,,47,,1,1,,,2,
9,2,2,55000.0,19,5.0,5,2,1.0,14.0,1,4.0
2,2,4,24000.0,6,1.0,4,2,1.0,17.0,2,4.0
1,1,3,4800.0,47,1.0,1,1,6.0,19.0,2,4.0
1,2,3,45000.0,1,4.0,1,1,6.0,22.0,2,4.0
1,1,1,,34,,1,1,,7.0,2,
1,2,1,,9,,1,1,,8.0,2,
6,1,1,11500.0,9,,4,2,3.0,21.0,1,4.0
1,2,2,0.0,18,,1,1,6.0,15.0,2,
1,1,3,90000.0,40,1.0,1,1,1.0,20.0,1,3.0
1,1,3,2100.0,28,,1,1,4.0,10.0,1,3.0
1,1,1,170000.0,36,1.0,1,1,6.0,17.0,2,4.0
1,2,3,4900.0,12,,1,1,1.0,19.0,2,4.0
1,2,3,28500.0,12,2.0,1,1,1.0,22.0,2,4.0
1,2,3,20000.0,12,2.0,1,1,1.0,20.0,2,4.0
1,2,3,50000.0,51,,4,2,3.0,16.0,1,4.0
9,1,3,12000.0,48,1.0,5,2,6.0,16.0,2,4.0
1,1,3,47000.0,24,1.0,1,1,4.0,16.0,2,2.0
1,2,4,21500.0,41,1.0,1,1,4.0,21.0,1,4.0
6,1,1,22900.0,36,1.0,5,2,6.0,19.0,2,4.0
1,1,2,36000.0,29,1.0,1,1,6.0,16.0,2,4.0
1,1,1,39200.0,36,,1,1,1.0,21.0,2,4.0
1,2,3,20000.0,22,1.0,1,1,6.0,19.0,2,4.0
1,2,3,10000.0,13,,1,1,4.0,11.0,1,4.0
2,1,3,10300.0,22,1.0,1,1,6.0,19.0,2,4.0
2,1,3,45000.0,1,4.0,1,1,6.0,19.0,2,4.0
6,2,4,0.0,53,,4,2,1.0,16.0,2,4.0
2,1,2,1400.0,29,4.0,1,1,1.0,23.0,2,4.0
1,2,4,183600.0,4,4.0,1,1,1.0,24.0,2,4.0
1,2,2,,27,,1,1,,,2,
1,2,1,10000.0,25,,1,1,1.0,24.0,2,4.0
1,1,4,,30,,1,1,,,2,
1,2,3,0.0,47,1.0,1,1,1.0,17.0,1,4.0
5,1,4,65000.0,6,1.0,5,2,4.0,9.0,2,4.0
1,2,2,11400.0,39,,1,1,5.0,18.0,1,4.0
6,2,4,3700.0,6,,4,2,3.0,21.0,2,4.0
1,1,1,160100.0,42,6.0,1,1,4.0,22.0,2,4.0
1,1,4,5200.0,53,2.0,1,1,6.0,21.0,1,4.0
9,2,2,43700.0,17,6.0,1,1,6.0,20.0,1,4.0
1,2,3,43300.0,47,1.0,1,1,1.0,21.0,2,4.0
1,1,3,49500.0,45,,1,1,1.0,20.0,2,2.0
1,2,3,41000.0,40,1.0,1,1,1.0,22.0,2,4.0
1,1,3,9500.0,28,,1,1,1.0,14.0,2,4.0
1,2,2,0.0,39,,3,1,1.0,21.0,2,4.0
1,1,2,9500.0,19,,1,1,6.0,16.0,1,2.0
1,1,3,10800.0,5,,1,1,4.0,16.0,2,4.0
1,1,2,51000.0,19,1.0,1,1,1.0,16.0,2,4.0
1,1,3,50000.0,5,4.0,1,1,1.0,16.0,2,4.0
1,2,3,63000.0,48,1.0,1,1,6.0,18.0,2,4.0
1,1,4,92200.0,53,1.0,1,1,6.0,1.0,2,4.0
6,1,1,125000.0,34,1.0,5,2,6.0,21.0,2,4.0
1,2,2,12800.0,29,,1,1,1.0,13.0,1,4.0
1,2,2,,26,,1,1,,5.0,2,
1,1,3,5000.0,28,5.0,1,1,6.0,16.0,2,3.0
6,1,1,61000.0,42,5.0,4,2,1.0,22.0,2,4.0
1,1,4,246600.0,6,6.0,1,1,1.0,21.0,2,4.0
1,2,4,39100.0,16,,1,1,1.0,20.0,2,4.0
9,1,4,42000.0,6,2.0,1,1,1.0,9.0,2,4.0
6,1,2,36400.0,17,7.0,4,2,1.0,16.0,2,4.0
1,2,2,12000.0,26,,1,1,1.0,18.0,2,4.0
1,2,3,0.0,12,1.0,1,1,6.0,19.0,2,4.0
2,1,2,43200.0,46,3.0,1,1,6.0,19.0,2,4.0
2,2,2,,17,,1,1,,7.0,2,
1,2,3,47000.0,12,1.0,1,1,6.0,21.0,2,4.0
1,1,1,30000.0,34,1.0,1,1,1.0,21.0,2,4.0
1,1,2,50000.0,26,1.0,1,1,4.0,16.0,2,2.0
1,2,2,,55,,1,1,,1.0,2,
6,1,3,27200.0,48,2.0,4,2,6.0,19.0,2,4.0
1,2,4,8000.0,15,1.0,1,1,6.0,18.0,2,4.0
1,1,4,24100.0,41,,1,1,1.0,19.0,2,4.0
1,1,3,100000.0,37,7.0,1,1,1.0,18.0,2,4.0
8,1,3,2000.0,48,1.0,1,1,6.0,14.0,2,4.0
9,2,4,,41,,1,1,,,2,
1,1,2,4900.0,17,1.0,1,1,6.0,20.0,2,4.0
2,1,3,4600.0,12,1.0,1,1,4.0,13.0,2,4.0
1,1,3,,47,,1,1,,8.0,2,
9,1,3,18200.0,5,1.0,5,2,1.0,1.0,2,4.0
2,2,2,19000.0,18,1.0,1,1,4.0,17.0,2,4.0
1,2,3,20300.0,13,,1,1,1.0,15.0,1,4.0
6,2,4,95000.0,6,1.0,4,2,1.0,22.0,2,4.0
1,2,3,25500.0,37,,1,1,1.0,17.0,2,4.0
1,1,3,36000.0,22,1.0,1,1,1.0,22.0,2,4.0
1,1,3,15000.0,48,1.0,1,1,6.0,18.0,2,4.0
