RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
1,1,4,69276.28454587578,39,1.0,1,1,5.0,20.0,2,4.0
9,1,2,26974.379544641142,5,1.0,1,1,,22.0,2,4.0
1,1,9,48106.18503749953,34,,3,1,6.0,19.0,2,4.0
1,1,3,2601.042646228074,47,1.0,1,1,6.0,16.0,2,4.0
1,2,3,0.0,31,6.0,1,1,1.0,19.0,2,4.0
1,1,4,,29,,1,1,6.0,17.0,2,4.0
1,2,3,0.0,36,3.0,1,1,1.0,19.0,1,4.0
1,1,4,208918.5067873056,12,1.0,1,1,6.0,16.0,2,4.0
1,1,3,35547.01973137456,9,,1,1,2.0,19.0,2,4.0
1,1,1,93183.16713083416,47,1.0,1,1,1.0,18.0,2,4.0
6,1,3,100387.39202636472,12,,1,1,1.0,16.0,2,4.0
1,2,2,,26,,1,1,,19.0,2,4.0
1,1,4,68592.86665141716,2,1.0,1,1,1.0,13.0,2,4.0
1,1,3,22910.197006812512,26,6.0,1,1,6.0,19.0,2,4.0
6,2,4,,26,,1,1,6.0,16.0,2,4.0
1,2,4,83615.58218556113,42,,1,1,6.0,2.0,2,4.0
1,2,3,131134.70614253692,8,2.0,1,1,1.0,18.0,2,4.0
1,1,2,0.0,6,1.0,1,1,1.0,21.0,2,4.0
1,1,3,0.0,37,1.0,1,1,4.0,16.0,2,4.0
8,2,3,85335.04184658939,13,,5,1,4.0,19.0,2,4.0
9,1,3,65480.11617619992,32,,1,1,1.0,22.0,2,4.0
1,2,4,47723.234925333316,6,,1,1,6.0,17.0,2,4.0
1,2,3,0.0,6,1.0,1,1,6.0,21.0,2,4.0
1,2,4,54690.003990361394,24,1.0,1,1,,19.0,2,4.0
1,2,2,,53,,1,1,,19.0,2,4.0
1,1,2,86082.79677253726,28,1.0,1,1,6.0,15.0,2,4.0
2,2,3,0.0,12,3.0,1,1,1.0,16.0,2,4.0
3,2,4,,55,,1,1,6.0,,2,4.0
1,2,3,8678.43509783243,4,1.0,1,1,1.0,,2,4.0
1,1,4,167844.46632378208,37,1.0,1,1,1.0,19.0,2,4.0
4,2,4,11059.9048480505,72,3.0,1,1,6.0,20.0,2,4.0
1,1,4,94224.92450944579,47,1.0,1,1,6.0,15.0,2,4.0
1,1,4,,26,,1,1,1.0,14.0,2,4.0
1,2,9,,42,,1,1,,22.0,2,4.0
1,2,4,62085.49534846581,17,1.0,1,1,,1.0,2,4.0
3,2,4,56935.448226179484,48,,1,1,6.0,21.0,2,4.0
8,1,4,,13,,1,1,6.0,13.0,2,4.0
1,2,4,108582.9633795922,25,1.0,1,1,1.0,,2,4.0
1,2,3,0.0,48,1.0,1,1,1.0,16.0,1,4.0
1,2,4,6376.610185585792,47,1.0,1,1,5.0,,2,4.0
1,2,3,,26,,1,1,6.0,18.0,2,4.0
1,1,4,,34,,1,1,1.0,20.0,2,4.0
1,2,4,75143.58473432016,42,1.0,1,1,3.0,1.0,2,4.0
1,1,1,26653.544283323405,48,1.0,1,1,1.0,21.0,2,4.0
9,1,3,173105.97372044597,17,,1,2,4.0,20.0,2,4.0
1,1,3,164788.93955033098,2,6.0,1,1,1.0,19.0,2,4.0
1,2,2,61383.5935238187,4,2.0,1,1,4.0,18.0,2,4.0
1,1,3,136340.874974275,47,1.0,1,1,6.0,22.0,2,4.0
1,1,4,183338.9137155422,2,6.0,1,1,1.0,20.0,2,4.0
1,2,2,78397.9651935884,13,1.0,1,1,1.0,22.0,2,4.0
9,1,4,0.0,37,1.0,1,1,6.0,22.0,2,4.0
6,1,4,30182.43641760067,17,,1,1,4.0,19.0,2,4.0
1,1,3,123852.62114146349,13,1.0,1,1,1.0,19.0,2,4.0
1,1,3,6605.53050147758,47,1.0,1,1,1.0,19.0,2,4.0
1,2,2,73204.79691094502,20,1.0,1,1,1.0,11.0,2,4.0
6,2,4,65216.84340478845,24,6.0,1,1,6.0,20.0,2,4.0
1,1,3,39004.12670695054,29,1.0,1,1,1.0,21.0,2,4.0
1,2,9,0.0,12,1.0,1,1,1.0,13.0,2,4.0
1,1,1,86469.2768689719,45,,1,1,6.0,15.0,2,4.0
1,1,3,94244.98982310921,39,1.0,1,1,1.0,21.0,2,4.0
2,2,3,0.0,47,1.0,1,1,1.0,18.0,2,4.0
1,2,9,117135.13315116355,27,,1,1,1.0,21.0,2,4.0
2,1,1,68960.8935945993,36,1.0,1,1,6.0,2.0,2,4.0
1,2,1,86652.38029897065,2,1.0,1,1,1.0,21.0,2,4.0
1,1,2,,12,,1,1,6.0,4.0,2,4.0
1,1,4,81513.28468870427,2,1.0,1,1,1.0,21.0,2,4.0
1,2,2,29584.59652354339,42,1.0,1,1,,18.0,2,4.0
1,1,3,121163.31648873413,37,,1,1,6.0,19.0,2,4.0
1,1,4,160408.45989104337,24,4.0,1,1,1.0,1.0,2,4.0
1,2,3,,25,1.0,1,1,,21.0,2,4.0
1,1,3,52373.864112451316,72,3.0,1,1,1.0,16.0,1,4.0
1,1,2,83944.98622404692,16,1.0,1,1,6.0,21.0,2,4.0
9,1,4,99753.38965076298,47,1.0,1,1,5.0,22.0,2,4.0
1,2,4,129343.23822757942,2,1.0,1,1,6.0,20.0,2,4.0
9,1,2,0.0,13,1.0,1,1,6.0,23.0,1,4.0
1,2,9,,27,1.0,5,1,4.0,19.0,2,4.0
1,2,4,0.0,51,1.0,1,1,1.0,14.0,2,4.0
1,2,3,59192.67866084799,37,,1,1,,,2,4.0
1,1,1,81906.89070569113,35,6.0,1,1,1.0,21.0,2,4.0
1,1,4,151616.3265096143,36,,1,1,,14.0,2,4.0
9,1,4,,53,1.0,1,1,,21.0,2,4.0
1,1,4,117854.32451180398,4,,1,1,,22.0,2,4.0
1,1,1,154472.96346963872,6,,1,1,4.0,19.0,2,4.0
1,2,2,100562.71733104586,18,1.0,5,1,1.0,19.0,2,4.0
9,1,1,62916.991618141525,26,1.0,1,1,6.0,21.0,2,4.0
1,2,2,136225.04050638562,51,1.0,1,1,1.0,13.0,2,4.0
1,2,4,122465.01530024476,41,1.0,1,1,1.0,19.0,2,4.0
1,1,3,153806.8497188729,51,,1,1,6.0,21.0,2,4.0
1,2,4,40634.654331671496,8,1.0,1,1,1.0,12.0,2,4.0
1,2,3,0.0,2,1.0,1,1,1.0,21.0,2,4.0
1,2,3,88192.8498155228,6,2.0,1,1,1.0,19.0,2,4.0
1,2,1,,55,1.0,1,1,1.0,21.0,2,4.0
1,2,2,,34,1.0,3,1,1.0,1.0,2,4.0
1,1,9,962.6240646583174,48,1.0,1,1,6.0,22.0,2,4.0
1,2,4,43114.97950686727,17,,1,1,6.0,21.0,2,4.0
4,1,4,61409.794163744366,6,6.0,1,1,6.0,21.0,2,4.0
1,2,1,0.0,40,1.0,1,1,4.0,1.0,2,4.0
1,2,1,,37,1.0,1,1,1.0,19.0,2,4.0
1,2,2,36861.20808789173,17,1.0,1,1,1.0,2.0,2,4.0
9,2,1,54645.50275524201,18,1.0,1,1,6.0,14.0,2,4.0
1,1,2,,27,1.0,1,1,1.0,21.0,2,4.0
1,1,3,117908.33266055438,34,,1,1,4.0,20.0,2,4.0
1,2,2,0.0,6,1.0,1,1,1.0,17.0,2,4.0
1,2,4,87316.32283172102,48,3.0,1,1,1.0,2.0,2,4.0
1,1,1,96780.03846288697,37,1.0,1,1,1.0,16.0,2,4.0
1,1,3,0.0,6,1.0,5,1,6.0,19.0,2,4.0
1,1,2,,72,2.0,3,1,1.0,19.0,2,4.0
8,2,3,,4,,1,1,,21.0,2,4.0
2,1,1,153768.83631586656,51,,1,1,,19.0,2,4.0
1,2,3,19957.79806059629,36,3.0,1,1,1.0,19.0,2,4.0
1,2,3,0.0,6,1.0,1,1,6.0,18.0,2,4.0
1,1,4,107736.0840278338,2,1.0,1,1,1.0,20.0,2,4.0
1,2,4,61458.09865579723,36,5.0,1,1,1.0,21.0,2,4.0
1,2,3,76745.14766887286,42,,1,1,,15.0,2,4.0
1,2,4,0.0,48,1.0,1,1,6.0,19.0,2,4.0
2,1,4,,2,,1,1,6.0,16.0,2,4.0
1,1,3,64976.961133526755,17,,1,1,1.0,16.0,2,4.0
1,2,1,121818.00988772308,47,,1,1,4.0,21.0,2,4.0
1,1,1,,2,,1,1,6.0,6.0,2,4.0
1,2,3,20980.93152008449,36,,1,2,4.0,22.0,2,4.0
1,2,2,0.0,12,1.0,1,1,4.0,19.0,2,4.0
1,2,4,51725.9796420636,26,1.0,1,1,6.0,21.0,2,4.0
1,2,3,,26,7.0,1,1,1.0,21.0,2,4.0
1,2,4,,51,8.0,1,1,6.0,21.0,2,4.0
9,1,3,23287.100331133806,6,1.0,5,1,,14.0,2,4.0
1,1,4,18289.19918414269,36,,1,1,6.0,11.0,2,4.0
1,1,4,0.0,34,1.0,1,1,1.0,21.0,2,4.0
2,2,4,4085.3685238969265,36,,1,1,,24.0,2,4.0
1,1,4,0.0,9,3.0,1,1,6.0,12.0,2,4.0
2,1,4,109770.40707071227,42,8.0,1,1,1.0,21.0,2,4.0
1,2,3,,48,,1,1,1.0,24.0,2,4.0
1,2,3,116497.01506710926,17,1.0,1,1,1.0,21.0,2,4.0
1,1,3,,55,1.0,1,1,6.0,4.0,2,2.0
1,1,2,48839.646195682646,48,1.0,1,1,,16.0,2,4.0
1,2,4,,39,,1,1,,13.0,2,3.0
1,2,2,31622.425419318155,12,,1,1,6.0,1.0,2,4.0
1,1,1,32984.452112363564,6,1.0,1,1,,19.0,2,4.0
1,2,3,107703.13571934053,36,1.0,1,1,,21.0,2,4.0
4,2,4,,18,1.0,1,1,6.0,2.0,2,4.0
2,1,4,25042.58065593821,48,,1,1,5.0,4.0,2,4.0
1,2,4,96604.52409001524,17,1.0,1,1,1.0,1.0,2,4.0
1,2,2,,39,1.0,1,1,6.0,22.0,2,4.0
9,1,2,0.0,6,1.0,1,1,6.0,22.0,2,4.0
1,1,3,22616.329223415487,37,1.0,1,1,1.0,20.0,2,4.0
1,1,3,,29,1.0,1,1,1.0,16.0,2,4.0
1,2,4,100609.41199204882,39,1.0,1,1,6.0,17.0,2,4.0
1,2,2,0.0,34,1.0,1,1,1.0,19.0,1,4.0
9,1,1,25303.41948003165,48,1.0,1,1,1.0,19.0,2,4.0
1,2,3,18988.66614062167,18,3.0,1,1,1.0,18.0,2,4.0
1,1,2,,42,1.0,1,1,1.0,16.0,2,4.0
1,2,4,163804.29896652763,6,1.0,2,2,1.0,21.0,2,4.0
4,2,2,0.0,13,1.0,1,1,3.0,13.0,2,4.0
9,2,4,,34,,1,1,,21.0,1,4.0
1,2,4,169141.83780705466,48,1.0,1,1,6.0,19.0,2,4.0
1,2,3,167570.76453227588,6,,1,1,6.0,2.0,2,4.0
1,2,1,100828.04802334028,55,1.0,1,1,6.0,13.0,2,4.0
1,1,4,174069.14986450775,10,1.0,1,1,,22.0,2,4.0
1,2,4,0.0,40,1.0,1,1,1.0,21.0,2,4.0
4,1,2,21349.466316040758,12,1.0,1,1,6.0,22.0,2,4.0
1,1,3,0.0,34,1.0,5,2,1.0,22.0,2,4.0
9,1,4,67812.25863790415,42,1.0,1,1,1.0,18.0,2,4.0
1,1,2,162145.61378790354,4,1.0,1,1,1.0,16.0,1,4.0
1,2,4,45748.29464412652,39,,1,1,4.0,2.0,2,4.0
1,2,2,24827.743929904274,6,2.0,1,1,6.0,21.0,2,4.0
1,1,4,75821.72648497629,45,,1,1,1.0,20.0,2,4.0
1,1,2,0.0,6,1.0,1,1,4.0,13.0,2,2.0
1,2,3,0.0,48,1.0,1,1,6.0,17.0,2,4.0
1,1,3,2575.596293235387,2,1.0,1,1,6.0,21.0,2,4.0
1,1,4,7289.961410430209,16,,1,1,6.0,19.0,2,4.0
1,2,4,46510.16243946414,2,,1,1,1.0,22.0,2,4.0
1,1,3,74526.3629144578,22,,1,1,1.0,21.0,2,4.0
9,2,2,,2,,1,1,,7.0,2,4.0
1,1,3,,6,,1,1,3.0,21.0,2,4.0
1,2,3,0.0,26,1.0,1,1,1.0,19.0,2,4.0
1,2,4,32312.70413861914,48,1.0,1,1,,2.0,2,4.0
2,2,3,40367.69042797601,55,1.0,4,2,2.0,14.0,2,4.0
1,1,3,,22,4.0,1,1,1.0,19.0,2,4.0
2,2,4,,49,,1,1,,19.0,2,4.0
1,1,2,20707.942627142318,2,1.0,1,1,1.0,19.0,1,4.0
1,1,2,0.0,49,8.0,1,1,1.0,16.0,2,4.0
9,1,2,112225.50268534053,36,3.0,1,1,1.0,21.0,2,4.0
1,2,4,,34,,1,1,6.0,18.0,2,4.0
9,1,4,45239.76529413224,39,3.0,1,1,6.0,19.0,2,4.0
8,2,3,0.0,5,1.0,1,1,1.0,15.0,2,4.0
1,2,2,20147.430468952425,27,1.0,4,2,6.0,18.0,2,4.0
1,2,3,,17,1.0,1,1,,22.0,2,4.0
1,2,4,0.0,26,1.0,1,1,2.0,23.0,2,4.0
1,2,4,0.0,48,3.0,1,1,6.0,13.0,2,4.0
1,1,2,203685.61530834794,13,6.0,1,1,6.0,20.0,2,4.0
1,2,2,104783.78107636872,17,,1,1,1.0,18.0,2,4.0
1,1,2,118446.91718989797,4,1.0,1,1,,20.0,2,4.0
4,2,2,0.0,51,1.0,5,1,6.0,21.0,2,4.0
1,1,4,13702.131961788808,28,,1,1,1.0,16.0,2,4.0
1,2,2,0.0,17,1.0,1,1,1.0,22.0,2,4.0
9,2,4,,5,,5,1,1.0,14.0,2,4.0
1,1,2,0.0,48,1.0,1,1,1.0,22.0,2,4.0
1,2,2,21148.024603239224,29,,1,1,6.0,19.0,2,4.0
1,2,3,96613.85761840561,24,1.0,1,1,6.0,19.0,2,4.0
1,1,4,42779.14012832882,12,1.0,1,1,1.0,20.0,2,4.0
